Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-C023;75.1;2026-06-04 09:12:40.28
BI-RUI-C011;47.30;2026-06-04 09:12:52.783
BI-RUI-C032;56.80;2026-06-04 09:12:58.033
BI-RUI-C012;61.4;2026-06-04 09:13:23.16
BI-RUI-015;63.750;2026-06-04 09:14:02.057
BI-RUI-C026;55.9;2026-06-04 09:14:16.263
BI-RUI-C021;51.10;2026-06-04 09:14:16.717
BI-RUI-C013;63.3;2026-06-04 09:14:30.823
BI-RUI-BR8;61.70;2026-06-04 09:14:31.37
BI-RUI-C012;61.1;2026-06-04 09:14:44.09
BI-RUI-C019;49.80;2026-06-04 09:14:52.29
BI-RUI-P010;68.9;2026-06-04 09:15:08.383
BI-RUI-C025;49.50;2026-06-04 09:15:08.913
BI-RUI-017;63.458;2026-06-04 09:15:31.927
BI-RUI-019;68.280;2026-06-04 09:15:33.363
BI-RUI-004;67.020;2026-06-04 09:15:51.473
BI-RUI-P005;68.2;2026-06-04 09:15:52.55
BI-RUI-C023;73.7;2026-06-04 09:16:04.597
BI-RUI-006;60.434;2026-06-04 09:16:05.923
BI-RUI-001;67.663;2026-06-04 09:16:24.14
BI-RUI-C012;59.5;2026-06-04 09:16:54.763
BI-RUI-C003;53.90;2026-06-04 09:17:57.973
BI-RUI-C005;66.7;2026-06-04 09:18:05.16
BI-RUI-C012;63.3;2026-06-04 09:18:11.847
BI-RUI-009;64.022;2026-06-04 09:18:33.783
BI-RUI-C014;56.50;2026-06-04 09:18:48.343
BI-RUI-C033;57.30;2026-06-04 09:18:55.75
BI-RUI-BR11;64.152;2026-06-04 09:18:57.483
BI-RUI-C023;71.4;2026-06-04 09:19:16.263
BI-RUI-C012;62.3;2026-06-04 09:19:18.92
BI-RUI-021;57.50;2026-06-04 09:20:10.64
BI-RUI-C024;68.4;2026-06-04 09:20:19.53
BI-RUI-C025;48.00;2026-06-04 09:20:28.97
BI-RUI-C012;62.8;2026-06-04 09:20:35.783
BI-RUI-011;73.424;2026-06-04 09:21:12.537
BI-RUI-P012;70.9;2026-06-04 09:21:14.63
BI-RUI-025;63.90;2026-06-04 09:21:20.457
BI-RUI-C006;75.6;2026-06-04 09:21:24.287
BI-RUI-C022;66.4;2026-06-04 09:21:33.817
BI-RUI-C018;55.10;2026-06-04 09:21:33.927
BI-RUI-007;61.758;2026-06-04 09:21:45.117
BI-RUI-C012;58.9;2026-06-04 09:21:53.227
BI-RUI-P011;69.0;2026-06-04 09:22:03.413
BI-RUI-C001;68.0;2026-06-04 09:22:13.477
BI-RUI-C023;73.3;2026-06-04 09:22:22.65
BI-RUI-C008;60.2;2026-06-04 09:22:31.867
BI-RUI-P009;68.5;2026-06-04 09:22:34.697
BI-RUI-023;70.20;2026-06-04 09:22:48.947
BI-RUI-C012;60.1;2026-06-04 09:23:00.573
BI-RUI-P013;68.4;2026-06-04 09:23:01.853
BI-RUI-BR2;61.4;2026-06-04 09:23:14.9
BI-RUI-C034;52.20;2026-06-04 09:23:34.98
BI-RUI-C004;66.6;2026-06-04 09:24:06.297
BI-RUI-C012;60.8;2026-06-04 09:24:17.843
BI-RUI-008;55.098;2026-06-04 09:24:28.843
BI-RUI-C026;55.8;2026-06-04 09:24:35.8
BI-RUI-P006;74.1;2026-06-04 09:24:44.063
BI-RUI-C017;52.50;2026-06-04 09:25:06.503
BI-RUI-C015;52.70;2026-06-04 09:25:15.053
BI-RUI-C002;60.0;2026-06-04 09:25:21.43
BI-RUI-010;65.928;2026-06-04 09:25:26.883
BI-RUI-P014;50.7;2026-06-04 09:25:31.117
BI-RUI-005;64.051;2026-06-04 09:25:33.413
BI-RUI-C012;59.3;2026-06-04 09:25:35.163
BI-RUI-C023;71.4;2026-06-04 09:25:43.493
BI-RUI-BR1;59.0;2026-06-04 09:25:50.48
BI-RUI-020;62.60;2026-06-04 09:25:53.98
BI-RUI-C025;46.50;2026-06-04 09:25:55.29
BI-RUI-C010;56.6;2026-06-04 09:26:36.78
BI-RUI-C017;56.20;2026-06-04 09:26:37.25
BI-RUI-BR6;56.853;2026-06-04 09:26:47.83
BI-RUI-C012;65.9;2026-06-04 09:26:52.237
BI-RUI-P007;76.8;2026-06-04 09:26:57.55
BI-RUI-BR15;67.90;2026-06-04 09:27:07.473
BI-RUI-C016;59.8;2026-06-04 09:27:27.74
BI-RUI-C031;49.50;2026-06-04 09:27:37.647
BI-RUI-022;66.30;2026-06-04 09:27:40.337
BI-RUI-C012;62.7;2026-06-04 09:28:08.027
BI-RUI-C032;58.30;2026-06-04 09:28:12.603
BI-RUI-C011;47.80;2026-06-04 09:28:13.06
BI-RUI-P002;47.0;2026-06-04 09:28:45.39
BI-RUI-015;61.495;2026-06-04 09:28:55.58
BI-RUI-C023;69.6;2026-06-04 09:29:00.203
BI-RUI-C012;65.8;2026-06-04 09:29:20.177
BI-RUI-C021;49.90;2026-06-04 09:29:27.74
BI-RUI-C013;63.7;2026-06-04 09:29:46.897
BI-RUI-BR8;62.50;2026-06-04 09:30:00.667
BI-RUI-C019;49.00;2026-06-04 09:30:19.713
BI-RUI-019;67.988;2026-06-04 09:30:24.153
BI-RUI-C012;64.0;2026-06-04 09:30:37.797
BI-RUI-017;66.508;2026-06-04 09:30:38.14
BI-RUI-004;65.508;2026-06-04 09:30:47.047
BI-RUI-P005;71.0;2026-06-04 09:30:53.11
BI-RUI-006;67.021;2026-06-04 09:31:05.033
BI-RUI-001;62.802;2026-06-04 09:31:21.037
BI-RUI-C025;48.60;2026-06-04 09:31:22.037
BI-RUI-P001;64.7;2026-06-04 09:31:39.71
BI-RUI-C012;64.4;2026-06-04 09:31:53.71
BI-RUI-C023;69.5;2026-06-04 09:32:22.217
BI-RUI-C012;61.1;2026-06-04 09:33:04.253
BI-RUI-C003;55.10;2026-06-04 09:33:07.143
BI-RUI-C005;62.4;2026-06-04 09:33:11.537
BI-RUI-009;78.425;2026-06-04 09:33:28.867
BI-RUI-BR11;69.034;2026-06-04 09:33:50.603
BI-RUI-C033;54.20;2026-06-04 09:34:10.497
BI-RUI-C014;58.00;2026-06-04 09:34:10.76
BI-RUI-C012;63.3;2026-06-04 09:34:14.073
BI-RUI-C026;54.6;2026-06-04 09:34:56.97
BI-RUI-021;56.70;2026-06-04 09:35:22.617
BI-RUI-C012;61.3;2026-06-04 09:35:33.243
BI-RUI-C024;67.8;2026-06-04 09:35:33.697
BI-RUI-C023;71.3;2026-06-04 09:35:39.93
BI-RUI-011;76.039;2026-06-04 09:36:13.14
BI-RUI-P012;70.3;2026-06-04 09:36:14.78
BI-RUI-C006;75.6;2026-06-04 09:36:35.86
BI-RUI-025;63.50;2026-06-04 09:36:36.703
BI-RUI-007;62.972;2026-06-04 09:36:44.61
BI-RUI-C025;49.20;2026-06-04 09:36:48.47
BI-RUI-C022;66.9;2026-06-04 09:36:50.41
BI-RUI-C012;65.0;2026-06-04 09:36:50.987
BI-RUI-C018;53.50;2026-06-04 09:36:51.05
BI-RUI-P011;71.5;2026-06-04 09:37:03.46
BI-RUI-P009;68.6;2026-06-04 09:37:35.103
BI-RUI-C001;67.3;2026-06-04 09:37:35.573
BI-RUI-C008;62.2;2026-06-04 09:37:50.107
BI-RUI-C012;64.0;2026-06-04 09:37:58.997
BI-RUI-023;67.50;2026-06-04 09:38:11.17
BI-RUI-BR2;61.9;2026-06-04 09:38:31.86
BI-RUI-C023;74.1;2026-06-04 09:38:52.443
BI-RUI-C034;51.10;2026-06-04 09:38:55.49
BI-RUI-C012;64.1;2026-06-04 09:39:17.883
BI-RUI-008;56.196;2026-06-04 09:39:21.417
BI-RUI-C004;67.4;2026-06-04 09:39:22.853
BI-RUI-P014;50.1;2026-06-04 09:40:31.253
BI-RUI-005;73.877;2026-06-04 09:40:34.317
BI-RUI-C012;67.4;2026-06-04 09:40:34.583
BI-RUI-C002;60.1;2026-06-04 09:40:38.397
BI-RUI-010;69.692;2026-06-04 09:40:40.613
BI-RUI-C015;54.00;2026-06-04 09:40:44.787
BI-RUI-BR1;59.1;2026-06-04 09:41:05.353
BI-RUI-020;60.20;2026-06-04 09:41:13.26
BI-RUI-BR6;54.613;2026-06-04 09:41:44.5
BI-RUI-C012;68.5;2026-06-04 09:41:52.063
BI-RUI-C010;55.4;2026-06-04 09:41:54.877
BI-RUI-P007;66.5;2026-06-04 09:41:57.58
BI-RUI-C023;69.9;2026-06-04 09:42:05.22
BI-RUI-C025;46.60;2026-06-04 09:42:05.91
BI-RUI-C017;53.50;2026-06-04 09:42:09.63
BI-RUI-BR15;67.00;2026-06-04 09:42:27.943
BI-RUI-C016;59.2;2026-06-04 09:42:45.853
BI-RUI-022;66.60;2026-06-04 09:43:04.56
BI-RUI-C012;67.9;2026-06-04 09:43:08.043
BI-RUI-C031;49.30;2026-06-04 09:43:17.263
BI-RUI-C032;59.70;2026-06-04 09:43:24.967
BI-RUI-C011;46.90;2026-06-04 09:43:41.39
BI-RUI-P002;46.3;2026-06-04 09:43:45.5
BI-RUI-015;64.133;2026-06-04 09:43:51.783
BI-RUI-C012;67.5;2026-06-04 09:44:26.257
BI-RUI-C013;63.9;2026-06-04 09:45:04.39
BI-RUI-C021;49.40;2026-06-04 09:45:04.39
BI-RUI-P010;67.5;2026-06-04 09:45:08.827
BI-RUI-C023;72.2;2026-06-04 09:45:17.17
BI-RUI-BR8;59.50;2026-06-04 09:45:22.737
BI-RUI-017;62.110;2026-06-04 09:45:30.267
BI-RUI-019;68.306;2026-06-04 09:45:41.613
BI-RUI-C012;67.4;2026-06-04 09:45:43.3
BI-RUI-C019;63.40;2026-06-04 09:45:46.207
BI-RUI-P005;67.8;2026-06-04 09:45:53.287
BI-RUI-004;65.886;2026-06-04 09:45:53.333
BI-RUI-C026;53.1;2026-06-04 09:46:29.057
BI-RUI-C021;52.70;2026-06-04 09:46:29.743
BI-RUI-001;69.524;2026-06-04 09:46:31.01
BI-RUI-P001;67.3;2026-06-04 09:46:39.823
BI-RUI-C012;65.2;2026-06-04 09:47:00.86
BI-RUI-C025;49.80;2026-06-04 09:47:23.16
BI-RUI-C005;63.5;2026-06-04 09:48:21.98
BI-RUI-C003;54.90;2026-06-04 09:48:23.933
BI-RUI-BR7;54.323;2026-06-04 09:48:28.293
BI-RUI-009;66.129;2026-06-04 09:48:29.077
BI-RUI-C012;64.9;2026-06-04 09:48:32.34
BI-RUI-C023;70.5;2026-06-04 09:48:36.843
BI-RUI-BR11;62.454;2026-06-04 09:48:50.843
BI-RUI-C033;53.70;2026-06-04 09:49:26.617
BI-RUI-C014;57.50;2026-06-04 09:49:33.977
BI-RUI-C012;66.0;2026-06-04 09:49:49.773
BI-RUI-021;57.50;2026-06-04 09:50:30.373
BI-RUI-C024;66.4;2026-06-04 09:50:52.707
BI-RUI-C012;61.1;2026-06-04 09:51:00.363
BI-RUI-011;74.339;2026-06-04 09:51:13.163
BI-RUI-P012;70.2;2026-06-04 09:51:14.943
BI-RUI-007;62.707;2026-06-04 09:51:38.26
BI-RUI-C006;75.0;2026-06-04 09:51:53.247
BI-RUI-025;63.20;2026-06-04 09:51:54.42
BI-RUI-C023;69.9;2026-06-04 09:51:55.013
BI-RUI-P011;71.7;2026-06-04 09:52:03.577
BI-RUI-C012;59.6;2026-06-04 09:52:08.17
BI-RUI-C018;64.50;2026-06-04 09:52:09.047
BI-RUI-C022;67.1;2026-06-04 09:52:09.11
BI-RUI-P009;68.3;2026-06-04 09:52:35.283
BI-RUI-C025;49.20;2026-06-04 09:52:48.943
BI-RUI-C001;68.7;2026-06-04 09:52:54.757
BI-RUI-P013;70.0;2026-06-04 09:53:02.6
BI-RUI-C008;61.2;2026-06-04 09:53:10.773
BI-RUI-023;68.60;2026-06-04 09:53:24.04
BI-RUI-C012;61.5;2026-06-04 09:53:25.12
BI-RUI-BR2;62.0;2026-06-04 09:53:38.887
BI-RUI-C034;51.30;2026-06-04 09:54:10.987
BI-RUI-008;60.970;2026-06-04 09:54:16.503
BI-RUI-C004;65.8;2026-06-04 09:54:40.537
BI-RUI-P006;73.4;2026-06-04 09:54:44.913
BI-RUI-C012;63.0;2026-06-04 09:55:06.23
BI-RUI-C023;75.7;2026-06-04 09:55:12.323
BI-RUI-010;69.610;2026-06-04 09:55:20.917
BI-RUI-P014;50.8;2026-06-04 09:55:31.56
BI-RUI-005;66.507;2026-06-04 09:55:32.78
BI-RUI-C002;60.3;2026-06-04 09:55:55.94
BI-RUI-C015;54.30;2026-06-04 09:56:11.16
BI-RUI-C012;64.1;2026-06-04 09:56:12.643
BI-RUI-BR1;58.8;2026-06-04 09:56:21.427
BI-RUI-020;69.30;2026-06-04 09:56:31.523
BI-RUI-C026;53.7;2026-06-04 09:56:45.133
BI-RUI-BR6;57.725;2026-06-04 09:56:53.917
BI-RUI-P007;68.2;2026-06-04 09:56:57.743
BI-RUI-C010;56.2;2026-06-04 09:57:17.45
BI-RUI-C017;54.50;2026-06-04 09:57:26.92
BI-RUI-C012;63.8;2026-06-04 09:57:29.937
BI-RUI-BR15;67.70;2026-06-04 09:57:40.44
BI-RUI-C016;58.8;2026-06-04 09:58:04.24
BI-RUI-C025;51.50;2026-06-04 09:58:06.38
BI-RUI-022;67.80;2026-06-04 09:58:27.6
BI-RUI-C023;73.1;2026-06-04 09:58:34.15
BI-RUI-P002;46.2;2026-06-04 09:58:45.603
BI-RUI-C031;50.30;2026-06-04 09:58:46.137
BI-RUI-C012;59.1;2026-06-04 09:58:46.213
BI-RUI-C032;56.50;2026-06-04 09:58:47.603
BI-RUI-015;67.778;2026-06-04 09:58:48.95
BI-RUI-C011;46.90;2026-06-04 09:59:08.077
BI-RUI-C012;66.2;2026-06-04 10:00:03.617
BI-RUI-P010;70.8;2026-06-04 10:00:08.993
BI-RUI-C019;54.00;2026-06-04 10:01:26.893
BI-RUI-C012;65.3;2026-06-04 10:01:26.893
BI-RUI-006;63.956;2026-06-04 10:01:26.893
BI-RUI-C013;64.1;2026-06-04 10:01:26.893
BI-RUI-001;72.820;2026-06-04 10:01:26.893
BI-RUI-017;63.544;2026-06-04 10:01:26.893
BI-RUI-P005;68.4;2026-06-04 10:01:26.893
BI-RUI-017;63.544;2026-06-04 10:01:26.91
BI-RUI-004;67.823;2026-06-04 10:01:26.91
BI-RUI-019;68.071;2026-06-04 10:01:26.91
BI-RUI-BR8;62.60;2026-06-04 10:01:26.91
BI-RUI-BR8;58.40;2026-06-04 10:02:27.7
BI-RUI-C023;73.4;2026-06-04 10:02:27.7
BI-RUI-P001;70.1;2026-06-04 10:02:27.7
BI-RUI-C021;56.70;2026-06-04 10:02:27.7
BI-RUI-C019;50.50;2026-06-04 10:02:50.377
BI-RUI-C021;61.30;2026-06-04 10:03:24.1
BI-RUI-C025;50.40;2026-06-04 10:03:32.287
BI-RUI-C005;61.7;2026-06-04 10:03:38.117
BI-RUI-009;70.310;2026-06-04 10:03:38.9
BI-RUI-C003;56.50;2026-06-04 10:03:40.977
BI-RUI-BR11;62.650;2026-06-04 10:03:49.353
BI-RUI-C011;52.30;2026-06-04 10:03:53.337
BI-RUI-C012;60.2;2026-06-04 10:03:53.883
BI-RUI-BR8;59.10;2026-06-04 10:03:53.917
BI-RUI-C033;55.10;2026-06-04 10:04:47.207
BI-RUI-C012;60.8;2026-06-04 10:05:02.973
BI-RUI-C014;59.40;2026-06-04 10:05:04.6
BI-RUI-021;59.70;2026-06-04 10:05:52.467
BI-RUI-C024;68.1;2026-06-04 10:06:09.53
BI-RUI-011;70.567;2026-06-04 10:06:13.373
BI-RUI-P012;71.8;2026-06-04 10:06:15.093
BI-RUI-C012;60.9;2026-06-04 10:06:15.577
BI-RUI-C023;76.0;2026-06-04 10:06:30.847
BI-RUI-007;65.641;2026-06-04 10:06:37.283
BI-RUI-P011;72.6;2026-06-04 10:07:04.147
BI-RUI-C026;58.3;2026-06-04 10:07:06.54
BI-RUI-C006;76.3;2026-06-04 10:07:08.743
BI-RUI-025;64.80;2026-06-04 10:07:11.383
BI-RUI-C022;65.5;2026-06-04 10:07:19.57
BI-RUI-C012;56.4;2026-06-04 10:07:23.667
BI-RUI-C018;71.40;2026-06-04 10:07:26.15
BI-RUI-C001;69.4;2026-06-04 10:08:02.75
BI-RUI-P013;69.5;2026-06-04 10:08:02.983
BI-RUI-C008;63.2;2026-06-04 10:08:23.973
BI-RUI-C012;57.1;2026-06-04 10:08:40.083
BI-RUI-023;70.90;2026-06-04 10:08:43.88
BI-RUI-C025;52.00;2026-06-04 10:08:58.273
BI-RUI-BR2;62.9;2026-06-04 10:09:01.21
BI-RUI-008;65.877;2026-06-04 10:09:25.153
BI-RUI-C034;52.80;2026-06-04 10:09:30.7
BI-RUI-P006;74.0;2026-06-04 10:09:45.297
BI-RUI-C023;76.1;2026-06-04 10:09:47.843
BI-RUI-C004;69.6;2026-06-04 10:09:55.86
BI-RUI-C012;61.6;2026-06-04 10:09:56.953
BI-RUI-010;67.351;2026-06-04 10:10:20.24
BI-RUI-P014;51.7;2026-06-04 10:10:31.867
BI-RUI-005;69.385;2026-06-04 10:10:33.727
BI-RUI-C012;58.5;2026-06-04 10:11:05.12
BI-RUI-C002;63.9;2026-06-04 10:11:11.933
BI-RUI-BR1;61.0;2026-06-04 10:11:27.56
BI-RUI-C015;53.60;2026-06-04 10:11:37.08
BI-RUI-020;62.70;2026-06-04 10:11:44.97
BI-RUI-BR6;57.119;2026-06-04 10:11:52.22
BI-RUI-C012;61.3;2026-06-04 10:12:34.15
BI-RUI-C010;58.9;2026-06-04 10:12:36.9
BI-RUI-BR15;68.40;2026-06-04 10:12:53.17
BI-RUI-C017;57.30;2026-06-04 10:12:55.653
BI-RUI-C023;74.8;2026-06-04 10:13:06.53
BI-RUI-C016;68.5;2026-06-04 10:13:22.377
BI-RUI-C012;59.7;2026-06-04 10:13:50.647
BI-RUI-022;77.40;2026-06-04 10:13:51.583
BI-RUI-015;68.383;2026-06-04 10:13:55.897
BI-RUI-C032;64.00;2026-06-04 10:14:09.803
BI-RUI-C031;52.30;2026-06-04 10:14:09.867
BI-RUI-C025;55.00;2026-06-04 10:14:18.9
BI-RUI-C012;60.1;2026-06-04 10:15:02.937
BI-RUI-P010;71.1;2026-06-04 10:15:09.313
BI-RUI-017;66.836;2026-06-04 10:15:35.787
BI-RUI-019;70.478;2026-06-04 10:15:41.757
BI-RUI-P005;71.1;2026-06-04 10:15:54.227
BI-RUI-004;68.191;2026-06-04 10:15:54.4
BI-RUI-006;60.151;2026-06-04 10:16:05.993
BI-RUI-C012;61.5;2026-06-04 10:16:11.433
BI-RUI-001;76.432;2026-06-04 10:16:20.7
BI-RUI-C023;74.4;2026-06-04 10:16:23.263
BI-RUI-C013;65.7;2026-06-04 10:16:57.55
BI-RUI-C012;64.1;2026-06-04 10:17:28.88
BI-RUI-C026;62.0;2026-06-04 10:17:29.287
BI-RUI-C019;60.30;2026-06-04 10:18:15.217
BI-RUI-009;68.192;2026-06-04 10:18:29.373
BI-RUI-C012;62.7;2026-06-04 10:18:40.097
BI-RUI-C021;64.90;2026-06-04 10:18:44.393
BI-RUI-C005;70.6;2026-06-04 10:18:54.597
BI-RUI-BR11;65.131;2026-06-04 10:18:56.003
BI-RUI-C003;57.70;2026-06-04 10:18:57.94
BI-RUI-C011;60.40;2026-06-04 10:19:20.007
BI-RUI-BR8;69.40;2026-06-04 10:19:20.647
BI-RUI-C025;55.10;2026-06-04 10:19:36.417
BI-RUI-C023;74.1;2026-06-04 10:19:47.98
BI-RUI-C012;59.3;2026-06-04 10:19:51.717
BI-RUI-C033;62.20;2026-06-04 10:20:11.763
BI-RUI-C014;64.10;2026-06-04 10:20:24.83
BI-RUI-C012;62.2;2026-06-04 10:21:09.633
BI-RUI-021;66.10;2026-06-04 10:21:12.29
BI-RUI-011;72.586;2026-06-04 10:21:13.9
BI-RUI-P012;74.5;2026-06-04 10:21:15.243
BI-RUI-C024;69.4;2026-06-04 10:21:27.48
BI-RUI-007;66.046;2026-06-04 10:21:38.263
BI-RUI-P011;72.2;2026-06-04 10:22:04.547
BI-RUI-025;66.50;2026-06-04 10:22:21.22
BI-RUI-C006;78.8;2026-06-04 10:22:25.16
BI-RUI-C012;62.9;2026-06-04 10:22:25.91
BI-RUI-C022;65.6;2026-06-04 10:22:31.13
BI-RUI-C018;81.20;2026-06-04 10:22:34.6
BI-RUI-P009;70.0;2026-06-04 10:22:36.473
BI-RUI-P013;71.8;2026-06-04 10:23:03.51
BI-RUI-C023;75.9;2026-06-04 10:23:05.087
BI-RUI-C001;72.2;2026-06-04 10:23:21.653
BI-RUI-C012;61.3;2026-06-04 10:23:44.0
BI-RUI-C008;70.1;2026-06-04 10:23:51.86
BI-RUI-023;74.90;2026-06-04 10:24:04.19
BI-RUI-BR2;67.7;2026-06-04 10:24:20.38
BI-RUI-008;62.820;2026-06-04 10:24:23.537
BI-RUI-P006;77.0;2026-06-04 10:24:47.12
BI-RUI-C034;55.90;2026-06-04 10:24:48.213
BI-RUI-C012;64.4;2026-06-04 10:25:00.09
BI-RUI-C025;54.70;2026-06-04 10:25:02.917
BI-RUI-C004;69.4;2026-06-04 10:25:13.107
BI-RUI-010;66.110;2026-06-04 10:25:28.017
BI-RUI-P014;52.5;2026-06-04 10:25:32.437
BI-RUI-005;67.516;2026-06-04 10:25:32.83
BI-RUI-C012;62.3;2026-06-04 10:26:15.147
BI-RUI-C023;78.2;2026-06-04 10:26:22.197
BI-RUI-C002;64.5;2026-06-04 10:26:29.993
BI-RUI-BR6;60.918;2026-06-04 10:26:47.183
BI-RUI-BR1;64.8;2026-06-04 10:26:50.027
BI-RUI-C015;53.60;2026-06-04 10:26:54.84
BI-RUI-020;65.10;2026-06-04 10:26:57.28
BI-RUI-P007;73.7;2026-06-04 10:26:58.73
BI-RUI-C012;61.7;2026-06-04 10:27:21.72
BI-RUI-C026;61.6;2026-06-04 10:27:52.927
BI-RUI-C010;65.3;2026-06-04 10:27:53.037
BI-RUI-BR15;71.20;2026-06-04 10:28:16.087
BI-RUI-C017;60.10;2026-06-04 10:28:22.133
BI-RUI-C012;63.5;2026-06-04 10:28:31.793
BI-RUI-C016;69.8;2026-06-04 10:28:46.03
BI-RUI-P002;50.3;2026-06-04 10:28:46.293
BI-RUI-015;66.609;2026-06-04 10:29:02.343
BI-RUI-022;70.80;2026-06-04 10:29:10.377
BI-RUI-C032;62.50;2026-06-04 10:29:32.973
BI-RUI-C031;53.80;2026-06-04 10:29:40.367
BI-RUI-C023;77.1;2026-06-04 10:29:40.99
BI-RUI-C012;57.2;2026-06-04 10:29:42.93
BI-RUI-C025;50.40;2026-06-04 10:30:19.59
BI-RUI-017;64.728;2026-06-04 10:30:22.013
BI-RUI-019;70.704;2026-06-04 10:30:28.92
BI-RUI-004;66.190;2026-06-04 10:30:45.42
BI-RUI-P005;71.4;2026-06-04 10:30:54.58
BI-RUI-C012;60.9;2026-06-04 10:31:01.36
BI-RUI-006;61.578;2026-06-04 10:31:12.49
BI-RUI-001;75.211;2026-06-04 10:31:20.757
BI-RUI-P001;71.6;2026-06-04 10:31:40.46
BI-RUI-C013;66.1;2026-06-04 10:32:19.607
BI-RUI-C012;62.3;2026-06-04 10:32:20.153
BI-RUI-BR7;55.512;2026-06-04 10:32:33.0
BI-RUI-C023;75.0;2026-06-04 10:32:56.707
BI-RUI-C012;60.7;2026-06-04 10:33:26.633
BI-RUI-009;90.672;2026-06-04 10:33:29.307
BI-RUI-C019;57.00;2026-06-04 10:33:42.667
BI-RUI-BR11;66.023;2026-06-04 10:33:48.497
BI-RUI-C021;60.30;2026-06-04 10:33:53.857
BI-RUI-C005;69.8;2026-06-04 10:34:11.72
BI-RUI-C003;57.60;2026-06-04 10:34:14.593
BI-RUI-C012;55.1;2026-06-04 10:34:43.77
BI-RUI-BR8;65.00;2026-06-04 10:35:01.647
BI-RUI-C011;59.10;2026-06-04 10:35:01.647
BI-RUI-C033;56.00;2026-06-04 10:35:20.167
BI-RUI-C014;60.20;2026-06-04 10:35:55.11
BI-RUI-C025;53.70;2026-06-04 10:35:57.563
BI-RUI-C012;60.5;2026-06-04 10:36:02.83
BI-RUI-011;78.557;2026-06-04 10:36:13.533
BI-RUI-C023;75.0;2026-06-04 10:36:13.753
BI-RUI-P012;74.7;2026-06-04 10:36:15.673
BI-RUI-BR8;66.10;2026-06-04 10:36:21.3
BI-RUI-C011;44.80;2026-06-04 10:36:24.707
BI-RUI-021;61.00;2026-06-04 10:36:31.003
BI-RUI-007;66.725;2026-06-04 10:36:44.037
BI-RUI-C024;71.3;2026-06-04 10:36:47.18
BI-RUI-P011;72.8;2026-06-04 10:37:04.947
BI-RUI-C012;59.4;2026-06-04 10:37:21.06
BI-RUI-P009;70.0;2026-06-04 10:37:36.53
BI-RUI-C006;78.1;2026-06-04 10:37:40.657
BI-RUI-025;66.10;2026-06-04 10:37:42.89
BI-RUI-C022;65.0;2026-06-04 10:37:48.64
BI-RUI-C018;68.10;2026-06-04 10:37:55.267
BI-RUI-C026;55.5;2026-06-04 10:38:09.05
BI-RUI-C012;59.4;2026-06-04 10:38:38.07
BI-RUI-C001;68.4;2026-06-04 10:38:38.197
BI-RUI-C023;76.2;2026-06-04 10:39:24.42
BI-RUI-023;74.60;2026-06-04 10:39:27.437
BI-RUI-BR2;66.4;2026-06-04 10:39:31.937
BI-RUI-008;61.804;2026-06-04 10:39:41.0
BI-RUI-C012;61.9;2026-06-04 10:39:55.74
BI-RUI-C034;53.00;2026-06-04 10:40:03.973
BI-RUI-C004;67.7;2026-06-04 10:40:20.227
BI-RUI-010;78.814;2026-06-04 10:40:20.96
BI-RUI-P014;51.8;2026-06-04 10:40:32.463
BI-RUI-005;68.172;2026-06-04 10:40:33.883
BI-RUI-C008;65.7;2026-06-04 10:41:06.843
BI-RUI-C012;60.9;2026-06-04 10:41:12.547
BI-RUI-C025;50.10;2026-06-04 10:41:23.517
BI-RUI-C002;63.0;2026-06-04 10:41:40.77
BI-RUI-BR6;58.835;2026-06-04 10:41:46.473
BI-RUI-P007;73.5;2026-06-04 10:41:59.117
BI-RUI-BR1;62.6;2026-06-04 10:42:12.603
BI-RUI-020;63.00;2026-06-04 10:42:13.307
BI-RUI-C015;51.60;2026-06-04 10:42:22.34
BI-RUI-C012;60.1;2026-06-04 10:42:31.01
BI-RUI-C023;76.4;2026-06-04 10:42:31.09
BI-RUI-C010;57.8;2026-06-04 10:43:14.893
BI-RUI-BR15;71.20;2026-06-04 10:43:36.363
BI-RUI-P002;47.0;2026-06-04 10:43:46.507
BI-RUI-C017;53.70;2026-06-04 10:43:48.383
BI-RUI-C012;57.0;2026-06-04 10:43:49.477
BI-RUI-C016;64.9;2026-06-04 10:43:53.68
BI-RUI-015;69.808;2026-06-04 10:43:59.557
BI-RUI-022;69.30;2026-06-04 10:44:35.5
BI-RUI-C032;65.10;2026-06-04 10:45:00.313
BI-RUI-C012;61.7;2026-06-04 10:45:00.313
BI-RUI-C031;53.00;2026-06-04 10:45:08.94
BI-RUI-P010;71.8;2026-06-04 10:45:09.69
BI-RUI-C023;75.2;2026-06-04 10:45:38.337
BI-RUI-017;65.229;2026-06-04 10:45:46.12
BI-RUI-P005;71.0;2026-06-04 10:45:54.917
BI-RUI-004;66.283;2026-06-04 10:46:01.167
BI-RUI-C012;58.4;2026-06-04 10:46:07.823
BI-RUI-001;63.474;2026-06-04 10:46:17.967
BI-RUI-006;66.855;2026-06-04 10:46:21.547
BI-RUI-P001;70.6;2026-06-04 10:46:40.423
BI-RUI-C032;63.70;2026-06-04 10:46:46.77
BI-RUI-C025;51.40;2026-06-04 10:46:47.02
BI-RUI-C012;60.9;2026-06-04 10:47:14.74
BI-RUI-C013;65.8;2026-06-04 10:47:49.183
BI-RUI-C026;56.1;2026-06-04 10:48:26.47
